CD_A,PER,ENT,CON,V_SEL,N_HOG,N_REN,EST_DIS,UPM_DIS,PAR,SEX,EDA,NAC_DIA,NAC_MES,NAC_ANIO,NIV,GRA,A_ESC,ELEGIDO,REELE,R_DEF,FACTOR,FAC18
16,1117,15,41053,1,1,"	03","	040","	00284",4,2,66,21,6,1951,,,,1,,"	01",4221,21105
16,1117,15,41067,4,1,"	05","	042","	00285",3,2,26,24,11,1991,4,3,,1,,"	01",6579,32895
16,1117,15,41067,4,1,"	03","	042","	00285",3,2,24,12,5,1993,3,3,,,,"	01",6579,
16,1117,15,41067,4,1,"	01","	042","	00285",1,2,52,8,11,1965,6,4,3,,,"	01",6579,
16,1117,15,41067,4,1,"	02","	042","	00285",4,1,33,12,11,1984,2,6,,,,"	01",6579,
16,1117,15,41067,4,1,"	04","	042","	00285",3,1,23,6,10,1994,7,4,3,,,"	01",6579,
16,1117,15,41075,3,1,"	03","	040","	00286",3,2,23,15,1,1994,9,1,4,,,"	01",3120,
16,1117,15,41075,5,1,"	01","	040","	00286",1,1,82,9,1,1935,2,3,,1,,"	01",3120,3120
16,1117,15,41075,3,1,"	01","	040","	00286",1,1,49,15,7,1968,7,4,3,,,"	01",3120,
16,1117,15,41075,1,1,"	02","	040","	00286",2,2,63,24,5,1954,2,6,,1,,"	01",3120,6240
16,1117,15,41075,4,1,"	03","	040","	00286",3,1,16,11,6,2001,3,3,,,,"	01",3120,
16,1117,15,41075,1,1,"	01","	040","	00286",1,1,66,1,11,1951,2,6,,,,"	01",3120,
16,1117,15,41075,4,1,"	02","	040","	00286",2,2,46,25,5,1971,2,6,,1,,"	01",3120,6240
16,1117,15,41075,4,1,"	01","	040","	00286",1,1,56,2,2,1961,2,6,,,,"	01",3120,
16,1117,15,41075,2,1,"	03","	040","	00286",3,1,21,10,10,1996,4,2,,1,,"	01",3120,9360
16,1117,15,41075,2,1,"	02","	040","	00286",2,1,38,2,8,1979,6,2,2,,,"	01",3120,
16,1117,15,41075,2,1,"	01","	040","	00286",1,2,36,20,6,1981,3,3,,,,"	01",3120,
16,1117,15,41075,3,1,"	04","	040","	00286",3,1,19,15,9,1998,7,2,3,1,,"	01",3120,12480
16,1117,15,41075,3,1,"	05","	040","	00286",4,1,3,15,5,2014,,,,,,"	01",3120,
16,1117,15,41075,3,1,"	06","	040","	00286",4,2,,18,7,2017,,,,,,"	01",3120,
16,1117,15,41075,3,1,"	02","	040","	00286",2,2,47,15,3,1970,4,3,,,,"	01",3120,
16,1117,15,41126,5,1,"	03","	040","	00287",3,2,21,14,10,1996,4,3,,1,,"	01",4902,14706
16,1117,15,41126,4,1,"	02","	040","	00287",2,2,58,24,11,1959,7,4,3,1,,"	01",4902,14706
16,1117,15,41126,4,1,"	01","	040","	00287",1,1,65,15,11,1952,7,4,3,,,"	01",4902,
16,1117,15,41126,2,1,"	06","	040","	00287",4,1,2,10,4,2015,,,,,,"	01",4902,
16,1117,15,41126,2,1,"	05","	040","	00287",3,2,37,5,10,1980,3,3,,1,,"	01",4902,19608
16,1117,15,41126,2,1,"	04","	040","	00287",4,1,12,26,4,2005,2,5,,,,"	01",4902,
16,1117,15,41126,2,1,"	03","	040","	00287",3,2,32,23,11,1985,,,,,,"	01",4902,
16,1117,15,41126,2,1,"	02","	040","	00287",2,2,63,9,1,1954,2,1,,,,"	01",4902,
16,1117,15,41126,2,1,"	01","	040","	00287",1,1,64,1,5,1953,2,1,,,,"	01",4902,
16,1117,15,41126,1,1,"	02","	040","	00287",2,2,45,15,5,1972,4,3,,1,,"	01",4902,9804
16,1117,15,41126,1,1,"	01","	040","	00287",1,1,48,13,8,1969,7,4,3,,,"	01",4902,
16,1117,15,41126,4,1,"	03","	040","	00287",3,1,21,29,7,1996,7,3,3,,,"	01",4902,
16,1117,15,41126,5,1,"	02","	040","	00287",2,2,50,1,8,1967,2,6,,,,"	01",4902,
16,1117,15,41126,5,1,"	01","	040","	00287",1,1,48,28,11,1969,3,3,,,,"	01",4902,
16,1117,15,41151,4,1,"	01","	042","	00288",1,1,55,4,12,1961,7,5,3,,,"	01",4289,
16,1117,15,41151,3,1,"	03","	042","	00288",3,1,31,15,2,1986,7,4,3,1,,"	01",4289,12867
16,1117,15,41151,3,1,"	02","	042","	00288",2,2,61,8,8,1956,7,4,3,,,"	01",4289,
16,1117,15,41151,3,1,"	01","	042","	00288",1,1,62,28,11,1955,7,4,3,,,"	01",4289,
16,1117,15,41151,5,1,"	01","	042","	00288",1,2,64,24,6,1953,4,3,,1,,"	01",4289,4289
16,1117,15,41151,1,1,"	03","	042","	00288",2,1,37,13,11,1980,4,3,,1,,"	01",4289,8578
16,1117,15,41151,1,1,"	02","	042","	00288",3,2,8,8,4,2009,2,3,,,,"	01",4289,
16,1117,15,41151,1,1,"	01","	042","	00288",1,2,32,13,6,1985,2,6,,,,"	01",4289,
16,1117,15,41151,2,1,"	01","	042","	00288",1,1,53,1,4,1964,7,4,3,,,"	01",4289,
16,1117,15,41151,2,1,"	03","	042","	00288",3,1,19,12,5,1998,4,3,,,,"	01",4289,
16,1117,15,41151,2,1,"	02","	042","	00288",2,2,47,7,5,1970,7,4,3,1,,"	01",4289,12867
16,1117,15,41151,4,1,"	03","	042","	00288",3,2,17,21,8,2000,3,3,,,,"	01",4289,
16,1117,15,41151,4,1,"	02","	042","	00288",2,2,54,15,11,1963,4,3,,1,,"	01",4289,8578
16,1117,15,41160,5,1,"	04","	040","	00289",3,2,3,6,11,2014,,,,,,"	01",4230,
16,1117,15,41160,5,1,"	02","	040","	00289",2,2,30,8,11,1987,4,3,,,,"	01",4230,
16,1117,15,41160,5,1,"	05","	040","	00289",4,2,55,16,6,1962,,,,1,,"	01",4230,12690
16,1117,15,41160,1,1,"	01","	040","	00289",1,1,68,1,9,1949,2,6,,1,,"	01",4230,12690
16,1117,15,41160,1,1,"	02","	040","	00289",4,2,87,14,8,1930,,,,,,"	01",4230,
16,1117,15,41160,1,1,"	03","	040","	00289",3,2,39,26,4,1978,3,3,,,,"	01",4230,
16,1117,15,41160,2,1,"	01","	040","	00289",1,1,30,19,3,1987,3,3,,1,,"	01",4230,8460
16,1117,15,41160,2,1,"	02","	040","	00289",2,2,30,28,3,1987,2,6,,,,"	01",4230,
16,1117,15,41160,2,1,"	03","	040","	00289",3,1,4,30,8,2013,,,,,,"	01",4230,
16,1117,15,41160,2,1,"	04","	040","	00289",3,2,,7,4,2017,,,,,,"	01",4230,
16,1117,15,41160,4,1,"	01","	040","	00289",1,1,58,22,7,1959,2,6,,1,,"	01",4230,12690
16,1117,15,41160,4,1,"	02","	040","	00289",2,2,52,26,4,1965,2,6,,,,"	01",4230,
16,1117,15,41160,4,1,"	03","	040","	00289",3,1,26,10,10,1991,7,5,3,,,"	01",4230,
16,1117,15,41160,5,1,"	03","	040","	00289",3,1,6,24,4,2011,1,3,,,,"	01",4230,
16,1117,15,41160,5,1,"	01","	040","	00289",1,1,48,20,12,1968,4,3,,,,"	01",4230,
16,1117,15,41227,5,1,"	01","	041","	00290",1,1,75,28,10,1942,7,4,3,1,,"	01",4614,9228
16,1117,15,41227,2,1,"	03","	041","	00290",3,2,23,4,8,1994,7,5,3,,,"	01",4614,
16,1117,15,41227,2,1,"	02","	041","	00290",2,2,47,27,3,1970,6,4,2,1,,"	01",4614,13842
16,1117,15,41227,2,1,"	01","	041","	00290",1,1,52,28,1,1965,4,3,,,,"	01",4614,
16,1117,15,41227,1,1,"	01","	041","	00290",1,2,52,7,11,1965,2,6,,1,,"	01",4614,4614
16,1117,15,41227,4,1,"	02","	041","	00290",2,2,53,23,3,1964,7,4,3,1,,"	01",4614,9228
16,1117,15,41227,4,1,"	01","	041","	00290",1,1,56,3,5,1961,7,4,3,,,"	01",4614,
16,1117,15,41227,5,1,"	02","	041","	00290",2,2,70,8,11,1947,7,3,3,,,"	01",4614,
16,1117,15,41234,3,1,"	01","	042","	00291",1,1,70,9,11,1947,2,6,,1,,"	01",4702,14106
16,1117,15,41234,3,1,"	02","	042","	00291",2,2,68,12,8,1949,2,6,,,,"	01",4702,
16,1117,15,41234,3,1,"	03","	042","	00291",3,2,38,9,11,1979,6,3,3,,,"	01",4702,
16,1117,15,41234,5,1,"	01","	042","	00291",1,1,51,12,8,1966,3,3,,,,"	01",4702,
16,1117,15,41234,5,1,"	02","	042","	00291",2,2,45,11,9,1972,3,3,,,,"	01",4702,
16,1117,15,41234,5,1,"	03","	042","	00291",3,2,26,9,3,1991,5,4,3,1,,"	01",4702,18808
16,1117,15,41234,5,1,"	04","	042","	00291",3,2,25,19,4,1992,4,3,,,,"	01",4702,
16,1117,15,41234,4,1,"	01","	042","	00291",1,1,56,28,11,1961,10,3,5,1,,"	01",4702,23510
16,1117,15,41234,4,1,"	02","	042","	00291",2,2,50,6,1,1967,7,4,3,,,"	01",4702,
16,1117,15,41234,4,1,"	03","	042","	00291",3,1,27,7,9,1990,7,4,3,,,"	01",4702,
16,1117,15,41234,4,1,"	04","	042","	00291",4,2,27,6,6,1990,7,4,3,,,"	01",4702,
16,1117,15,41234,2,1,"	04","	042","	00291",4,1,14,11,7,2003,3,2,,,,"	01",4702,
16,1117,15,41234,2,1,"	03","	042","	00291",3,2,36,9,11,1981,7,5,3,1,,"	01",4702,14106
16,1117,15,41234,4,1,"	05","	042","	00291",3,2,24,11,10,1993,7,4,3,,,"	01",4702,
16,1117,15,41234,2,1,"	01","	042","	00291",1,2,63,5,2,1954,2,6,,,,"	01",4702,
16,1117,15,41234,1,1,"	04","	042","	00291",3,2,3,15,9,2014,,,,,,"	01",4702,
16,1117,15,41234,1,1,"	03","	042","	00291",3,2,9,15,11,2008,2,3,,,,"	01",4702,
16,1117,15,41234,1,1,"	02","	042","	00291",2,2,38,15,9,1979,7,4,3,1,,"	01",4702,9404
16,1117,15,41234,1,1,"	01","	042","	00291",1,1,38,15,9,1979,7,4,3,,,"	01",4702,
16,1117,15,41234,2,1,"	02","	042","	00291",3,1,38,1,2,1979,4,3,,,1,"	01",4702,
16,1117,15,41259,4,1,"	01","	042","	00292",1,1,67,28,11,1950,7,4,3,,,"	01",3198,
16,1117,15,41259,4,1,"	02","	042","	00292",2,2,68,17,9,1949,6,3,3,1,,"	01",3198,6396
16,1117,15,41259,2,1,"	01","	042","	00292",1,1,26,28,11,1991,4,3,,,,"	01",3198,
16,1117,15,41259,2,1,"	02","	042","	00292",2,2,27,28,11,1990,3,3,,1,,"	01",3198,6396
16,1117,15,41259,1,1,"	01","	042","	00292",1,2,25,9,8,1992,7,3,3,1,,"	01",3198,3198
16,1117,15,41259,1,1,"	02","	042","	00292",3,2,4,6,7,2013,,,,,,"	01",3198,
16,1117,15,41259,1,1,"	03","	042","	00292",3,2,4,6,7,2013,,,,,,"	01",3198,
16,1117,15,41259,5,1,"	01","	042","	00292",1,1,47,9,3,1970,2,5,,1,,"	01",3198,3198
16,1117,15,41259,3,1,"	01","	042","	00292",1,1,29,2,4,1988,4,3,,,,"	01",3198,
16,1117,15,41259,3,1,"	02","	042","	00292",2,2,31,27,4,1986,4,3,,1,,"	01",3198,6396
16,1117,15,41259,3,1,"	03","	042","	00292",3,1,3,21,9,2014,,,,,,"	01",3198,
16,1117,15,41259,3,1,"	04","	042","	00292",3,2,,27,10,2017,,,,,,"	01",3198,
16,1117,15,41261,1,1,"	01","	040","	00293",1,1,43,30,11,1973,4,3,,1,,"	01",4347,8694
16,1117,15,41261,1,1,"	02","	040","	00293",2,2,44,11,7,1973,4,3,,,,"	01",4347,
16,1117,15,41261,5,1,"	01","	040","	00293",1,1,45,23,11,1971,3,3,,1,,"	01",4347,4347
16,1117,15,41261,4,1,"	05","	040","	00293",3,2,7,30,1,2010,1,3,,,,"	01",4347,
16,1117,15,41261,4,1,"	04","	040","	00293",3,2,12,12,4,2005,2,6,,,,"	01",4347,
16,1117,15,41261,4,1,"	03","	040","	00293",3,2,14,2,7,2003,3,3,,,,"	01",4347,
16,1117,15,41261,4,1,"	02","	040","	00293",2,2,31,26,4,1986,3,3,,,,"	01",4347,
16,1117,15,41261,4,1,"	01","	040","	00293",1,1,34,24,2,1983,4,3,,1,,"	01",4347,8694
16,1117,15,41261,3,1,"	02","	040","	00293",4,2,44,14,7,1973,2,6,,,,"	01",4347,
16,1117,15,41261,3,1,"	01","	040","	00293",1,1,27,26,9,1990,4,3,,1,,"	01",4347,8694
16,1117,15,41261,2,1,"	05","	040","	00293",3,1,7,27,7,2010,2,1,,,,"	01",4347,
16,1117,15,41261,2,1,"	04","	040","	00293",3,1,10,23,7,2007,2,3,,,,"	01",4347,
16,1117,15,41261,2,1,"	03","	040","	00293",3,1,15,28,8,2002,3,3,,,,"	01",4347,
16,1117,15,41261,2,1,"	02","	040","	00293",2,2,36,29,9,1981,3,3,,,,"	01",4347,
16,1117,15,41261,2,1,"	01","	040","	00293",1,1,37,7,3,1980,7,2,3,1,,"	01",4347,8694
16,1117,15,41261,1,1,"	05","	040","	00293",3,2,10,22,1,2007,2,4,,,,"	01",4347,
16,1117,15,41261,1,1,"	04","	040","	00293",3,2,12,7,11,2005,2,6,,,,"	01",4347,
16,1117,15,41261,1,1,"	03","	040","	00293",3,1,15,7,11,2002,4,2,,,,"	01",4347,
16,1117,15,41290,5,1,"	04","	041","	00294",3,1,18,11,1,1999,7,4,3,1,,"	01",5120,20480
16,1117,15,41290,2,1,"	02","	041","	00294",2,1,65,15,3,1952,7,5,3,,,"	01",5120,
16,1117,15,41290,5,1,"	02","	041","	00294",2,2,51,10,11,1966,7,4,3,,,"	01",5120,
16,1117,15,41290,5,1,"	01","	041","	00294",1,1,53,2,1,1964,9,2,4,,,"	01",5120,
16,1117,15,41290,4,1,"	04","	041","	00294",3,2,26,13,7,1991,7,4,3,,,"	01",5120,
16,1117,15,41290,4,1,"	03","	041","	00294",3,2,25,10,11,1992,7,4,3,1,,"	01",5120,20480
16,1117,15,41290,4,1,"	02","	041","	00294",3,1,31,10,11,1986,7,4,3,,,"	01",5120,
16,1117,15,41290,4,1,"	01","	041","	00294",1,1,59,10,11,1958,7,4,3,,,"	01",5120,
16,1117,15,41290,3,1,"	03","	041","	00294",3,1,27,5,6,1990,7,5,3,1,,"	01",5120,15360
16,1117,15,41290,3,1,"	02","	041","	00294",2,2,53,16,5,1964,5,5,2,,,"	01",5120,
16,1117,15,41290,3,1,"	01","	041","	00294",1,1,57,25,5,1960,5,4,3,,,"	01",5120,
16,1117,15,41290,1,1,"	03","	041","	00294",3,1,22,15,1,1995,7,4,3,,,"	01",5120,
16,1117,15,41290,1,1,"	02","	041","	00294",4,2,55,15,9,1962,7,4,3,1,,"	01",5120,15360
16,1117,15,41290,1,1,"	01","	041","	00294",1,1,57,15,6,1960,7,5,3,,,"	01",5120,
16,1117,15,41290,2,1,"	01","	041","	00294",1,2,62,10,11,1955,7,5,3,1,,"	01",5120,10240
16,1117,15,41290,5,1,"	03","	041","	00294",3,1,25,10,11,1992,7,4,3,,,"	01",5120,
16,1117,15,41315,3,1,"	01","	040","	00295",1,1,50,16,7,1967,6,4,3,,,"	01",3861,
16,1117,15,41315,4,1,"	03","	040","	00295",3,2,16,3,11,2001,4,2,,,,"	01",3861,
16,1117,15,41315,3,1,"	03","	040","	00295",3,1,20,23,3,1997,7,3,3,,,"	01",3861,
16,1117,15,41315,5,1,"	05","	040","	00295",4,2,2,10,6,2015,,,,,,"	01",3861,
16,1117,15,41315,5,1,"	04","	040","	00295",4,1,9,2,6,2008,2,5,,,,"	01",3861,
16,1117,15,41315,5,1,"	03","	040","	00295",4,1,25,21,11,1992,2,6,,1,,"	01",3861,11583
16,1117,15,41315,5,1,"	02","	040","	00295",3,2,23,21,11,1994,3,3,,,,"	01",3861,
16,1117,15,41315,5,1,"	01","	040","	00295",1,2,66,18,11,1951,,,,,,"	01",3861,
16,1117,15,41315,1,1,"	03","	040","	00295",4,2,24,9,3,1993,7,1,3,,,"	01",3861,
16,1117,15,41315,1,1,"	02","	040","	00295",4,2,55,21,11,1962,2,6,,1,,"	01",3861,11583
16,1117,15,41315,1,1,"	01","	040","	00295",1,1,29,1,3,1988,7,4,3,,,"	01",3861,
16,1117,15,41315,4,1,"	06","	040","	00295",3,2,5,6,5,2012,1,3,,,,"	01",3861,
16,1117,15,41315,3,1,"	04","	040","	00295",3,2,19,2,10,1998,7,3,3,,,"	01",3861,
16,1117,15,41315,4,1,"	05","	040","	00295",3,1,10,22,5,2007,2,5,,,,"	01",3861,
16,1117,15,41315,4,1,"	04","	040","	00295",3,1,15,20,11,2002,3,3,,,,"	01",3861,
16,1117,15,41315,2,1,"	01","	040","	00295",1,2,25,15,3,1992,3,3,,,,"	01",3861,
16,1117,15,41315,2,1,"	02","	040","	00295",2,1,27,27,7,1990,4,3,,1,,"	01",3861,7722
16,1117,15,41315,2,1,"	03","	040","	00295",3,2,5,18,11,2012,1,2,,,,"	01",3861,
16,1117,15,41315,2,1,"	04","	040","	00295",3,2,7,5,1,2010,1,3,,,,"	01",3861,
16,1117,15,41315,4,1,"	01","	040","	00295",1,1,38,14,6,1979,4,3,,,,"	01",3861,
16,1117,15,41315,4,1,"	02","	040","	00295",2,2,34,21,11,1983,4,3,,1,,"	01",3861,7722
16,1117,15,41315,3,1,"	02","	040","	00295",3,1,24,31,10,1993,7,5,3,1,,"	01",3861,15444
16,1117,15,41329,5,1,"	05","	041","	00296",3,2,17,3,9,2000,4,3,,,,"	01",5280,
16,1117,15,41329,5,1,"	04","	041","	00296",3,1,18,25,9,1999,4,3,,,,"	01",5280,
16,1117,15,41329,5,1,"	03","	041","	00296",3,1,25,5,10,1992,7,4,3,,,"	01",5280,
16,1117,15,41329,5,1,"	02","	041","	00296",2,2,50,17,11,1967,7,4,3,1,,"	01",5280,21120
16,1117,15,41329,5,1,"	01","	041","	00296",1,1,50,20,10,1967,7,4,3,,,"	01",5280,
16,1117,15,41329,4,1,"	04","	041","	00296",3,2,16,10,8,2001,2,6,,,,"	01",5280,
16,1117,15,41329,4,1,"	02","	041","	00296",2,2,49,17,5,1968,2,6,,,,"	01",5280,
16,1117,15,41329,4,1,"	01","	041","	00296",1,1,50,6,6,1967,3,2,,1,,"	01",5280,10560
16,1117,15,41329,2,1,"	02","	041","	00296",2,2,52,6,4,1965,3,3,,,,"	01",5280,
16,1117,15,41329,2,1,"	01","	041","	00296",1,1,56,28,7,1961,4,2,,1,,"	01",5280,10560
16,1117,15,41329,1,1,"	05","	041","	00296",3,2,8,18,11,2009,2,2,,,,"	01",5280,
16,1117,15,41329,1,1,"	04","	041","	00296",3,2,10,21,3,2007,2,4,,,,"	01",5280,
16,1117,15,41329,1,1,"	03","	041","	00296",3,2,18,21,11,1999,4,3,,,,"	01",5280,
16,1117,15,41329,1,1,"	02","	041","	00296",2,2,36,19,5,1981,2,6,,1,,"	01",5280,15840
16,1117,15,41329,1,1,"	01","	041","	00296",1,1,42,21,11,1975,3,3,,,,"	01",5280,
16,1117,15,41329,4,1,"	03","	041","	00296",3,2,17,6,2,2000,4,2,,,,"	01",5280,
16,1117,15,41339,5,1,"	05","	040","	00297",4,2,3,15,9,2014,,,,,,"	01",3046,
16,1117,15,41339,1,1,"	03","	040","	00297",3,1,29,18,8,1988,7,4,3,,,"	01",3046,
16,1117,15,41339,1,1,"	02","	040","	00297",2,2,50,30,6,1967,3,3,,,,"	01",3046,
16,1117,15,41339,1,1,"	01","	040","	00297",1,1,50,8,11,1967,7,4,3,,,"	01",3046,
16,1117,15,41339,5,1,"	04","	040","	00297",4,1,8,26,10,2009,2,3,,,,"	01",3046,
16,1117,15,41339,1,1,"	04","	040","	00297",3,1,22,23,6,1995,7,4,3,1,,"	01",3046,12184
16,1117,15,41339,4,1,"	02","	040","	00297",3,1,16,2,1,2001,3,3,,,,"	01",3046,
16,1117,15,41339,4,1,"	03","	040","	00297",3,2,12,20,7,2005,2,6,,,,"	01",3046,
16,1117,15,41339,5,1,"	01","	040","	00297",1,1,82,16,2,1935,2,6,,1,,"	01",3046,9138
16,1117,15,41339,5,1,"	02","	040","	00297",2,2,50,9,1,1967,3,3,,,,"	01",3046,
16,1117,15,41339,5,1,"	03","	040","	00297",3,2,28,26,2,1989,2,6,,,,"	01",3046,
16,1117,15,41339,4,1,"	01","	040","	00297",1,2,40,8,2,1977,3,3,,1,,"	01",3046,3046
16,1117,15,41366,1,1,"	01","	040","	00298",1,1,56,14,11,1961,3,3,,,,"	01",4009,
16,1117,15,41366,1,1,"	02","	040","	00298",2,2,54,19,9,1963,2,6,,,,"	01",4009,
16,1117,15,41366,1,1,"	03","	040","	00298",3,2,30,14,11,1987,6,2,2,,,"	01",4009,
16,1117,15,41366,1,1,"	04","	040","	00298",3,2,28,28,10,1989,7,3,3,,,"	01",4009,
16,1117,15,41366,1,1,"	05","	040","	00298",4,1,33,5,6,1984,6,2,2,1,,"	01",4009,20045
16,1117,15,41366,1,1,"	06","	040","	00298",4,1,6,30,9,2011,1,3,,,,"	01",4009,
16,1117,15,41366,1,1,"	07","	040","	00298",4,2,,9,12,2016,,,,,,"	01",4009,
16,1117,15,41366,1,1,"	08","	040","	00298",4,1,,25,1,2017,,,,,,"	01",4009,
16,1117,15,41366,2,1,"	01","	040","	00298",1,1,41,24,3,1976,4,3,,,,"	01",4009,
16,1117,15,41366,2,1,"	02","	040","	00298",2,2,36,6,9,1981,4,3,,1,,"	01",4009,8018
16,1117,15,41366,2,1,"	03","	040","	00298",3,2,16,8,3,2001,4,1,,,,"	01",4009,
16,1117,15,41366,4,1,"	01","	040","	00298",1,1,61,15,4,1956,2,6,,,,"	01",4009,
16,1117,15,41366,4,1,"	02","	040","	00298",2,2,60,10,1,1957,2,6,,1,,"	01",4009,8018
16,1117,15,41366,5,1,"	01","	040","	00298",1,1,48,14,11,1969,6,4,3,1,,"	01",4009,16036
16,1117,15,41366,5,1,"	02","	040","	00298",3,1,25,2,6,1992,7,4,3,,,"	01",4009,
16,1117,15,41366,5,1,"	03","	040","	00298",2,2,43,14,11,1974,4,3,,,,"	01",4009,
16,1117,15,41366,5,1,"	04","	040","	00298",3,2,19,18,5,1998,7,2,3,,,"	01",4009,
16,1117,15,41383,5,1,"	05","	040","	00299",3,2,10,11,7,2007,1,3,,,,"	01",5074,
16,1117,15,41383,5,1,"	06","	040","	00299",3,2,3,10,3,2014,,,,,,"	01",5074,
16,1117,15,41383,5,1,"	03","	040","	00299",3,2,18,17,5,1999,3,3,,,,"	01",5074,
16,1117,15,41383,5,1,"	02","	040","	00299",2,2,49,13,6,1968,3,3,,,,"	01",5074,
16,1117,15,41383,5,1,"	01","	040","	00299",1,1,54,6,10,1963,2,6,,1,,"	01",5074,15222
16,1117,15,41383,4,1,"	02","	040","	00299",2,2,59,4,8,1958,2,6,,,,"	01",5074,
16,1117,15,41383,4,1,"	01","	040","	00299",1,1,59,12,1,1958,3,3,,1,,"	01",5074,10148
16,1117,15,41383,2,1,"	04","	040","	00299",3,2,12,12,11,2005,3,3,,,,"	01",5074,
16,1117,15,41383,2,1,"	03","	040","	00299",3,1,14,12,11,2003,4,1,,,,"	01",5074,
16,1117,15,41383,2,1,"	02","	040","	00299",2,2,38,15,3,1979,6,3,2,1,,"	01",5074,10148
16,1117,15,41383,2,1,"	01","	040","	00299",1,1,36,15,5,1981,4,1,,,,"	01",5074,
16,1117,15,41383,1,1,"	07","	040","	00299",3,2,39,21,10,1978,3,3,,,,"	01",5074,
16,1117,15,41383,1,1,"	06","	040","	00299",4,2,12,22,3,2005,2,6,,,,"	01",5074,
16,1117,15,41383,1,1,"	05","	040","	00299",3,2,38,4,10,1979,3,3,,,,"	01",5074,
16,1117,15,41383,1,1,"	04","	040","	00299",3,1,40,15,7,1977,3,3,,1,,"	01",5074,30444
16,1117,15,41383,1,1,"	03","	040","	00299",4,1,51,26,2,1966,2,6,,,,"	01",5074,
16,1117,15,41383,1,1,"	02","	040","	00299",2,2,74,24,6,1943,,,,,,"	01",5074,
16,1117,15,41383,1,1,"	01","	040","	00299",1,1,58,15,4,1959,3,3,,,,"	01",5074,
16,1117,15,41383,5,1,"	04","	040","	00299",3,2,11,10,4,2006,2,6,,,,"	01",5074,
16,1117,15,41400,4,1,"	02","	040","	00300",2,2,34,17,8,1983,4,3,,,,"	01",4887,
16,1117,15,41400,4,1,"	03","	040","	00300",3,2,12,29,3,2005,2,6,,,,"	01",4887,
16,1117,15,41400,4,1,"	01","	040","	00300",1,1,35,13,4,1982,4,3,,1,,"	01",4887,9774
16,1117,15,41400,3,1,"	04","	040","	00300",3,1,26,17,11,1991,7,4,3,1,,"	01",4887,14661
16,1117,15,41400,3,1,"	03","	040","	00300",3,1,13,3,2,2004,3,3,,,,"	01",4887,
16,1117,15,41400,3,1,"	02","	040","	00300",2,2,49,17,11,1968,7,4,3,,,"	01",4887,
16,1117,15,41400,3,1,"	01","	040","	00300",1,1,52,8,1,1965,7,4,3,,,"	01",4887,
16,1117,15,41400,2,1,"	03","	040","	00300",3,1,26,30,12,1990,4,3,,,,"	01",4887,
16,1117,15,41400,2,1,"	02","	040","	00300",2,2,52,8,3,1965,3,3,,,,"	01",4887,
16,1117,15,41400,2,1,"	01","	040","	00300",1,1,51,13,4,1966,3,3,,1,,"	01",4887,14661
16,1117,15,41400,1,1,"	02","	040","	00300",3,1,48,5,2,1969,4,2,,1,,"	01",4887,14661
16,1117,15,41400,1,1,"	01","	040","	00300",1,2,73,5,5,1944,2,3,,,,"	01",4887,
16,1117,15,41400,1,1,"	03","	040","	00300",4,1,27,15,7,1990,4,2,,,,"	01",4887,
16,1117,15,41400,5,1,"	09","	040","	00300",3,2,10,3,6,2007,2,5,,,,"	01",4887,
16,1117,15,41400,5,1,"	08","	040","	00300",4,2,10,27,11,2007,2,6,,,,"	01",4887,
16,1117,15,41400,5,1,"	07","	040","	00300",4,1,13,1,9,2004,3,2,,,,"	01",4887,
16,1117,15,41400,5,1,"	06","	040","	00300",4,2,17,18,11,2000,4,2,,,,"	01",4887,
16,1117,15,41400,5,1,"	05","	040","	00300",4,1,29,26,11,1988,7,4,3,,,"	01",4887,
16,1117,15,41400,5,1,"	04","	040","	00300",4,2,36,21,9,1981,3,3,,1,,"	01",4887,24435
16,1117,15,41400,5,1,"	03","	040","	00300",3,1,36,25,5,1981,4,3,,,,"	01",4887,
16,1117,15,41400,5,1,"	01","	040","	00300",1,1,65,6,8,1952,3,3,,,,"	01",4887,
16,1117,15,41400,5,1,"	02","	040","	00300",2,2,61,14,2,1956,3,3,,,,"	01",4887,
15,1117,16,40046,3,1,"	01","	038","	00301",1,2,57,12,7,1960,,,,,,"	01",2303,
15,1117,16,40046,3,1,"	02","	038","	00301",4,1,69,15,7,1948,,,,,,"	01",2303,
15,1117,16,40046,2,1,"	04","	038","	00301",3,2,1,28,5,2016,,,,,,"	01",2303,
15,1117,16,40046,2,1,"	03","	038","	00301",3,1,6,17,7,2011,1,3,,,,"	01",2303,
15,1117,16,40046,2,1,"	02","	038","	00301",2,2,34,7,12,1982,2,3,,1,,"	01",2303,4606
15,1117,16,40046,2,1,"	01","	038","	00301",1,1,52,19,7,1965,2,6,,,,"	01",2303,
15,1117,16,40046,5,1,"	02","	038","	00301",4,2,72,19,9,1945,7,5,3,,,"	01",2303,
15,1117,16,40046,5,1,"	01","	038","	00301",1,1,70,14,12,1946,10,3,5,1,,"	01",2303,4606
15,1117,16,40046,4,1,"	03","	038","	00301",3,1,48,17,2,1969,7,2,3,,,"	01",2303,
15,1117,16,40046,4,1,"	02","	038","	00301",2,2,76,30,7,1941,7,3,3,,,"	01",2303,
15,1117,16,40046,4,1,"	01","	038","	00301",1,1,79,12,12,1937,7,5,3,1,,"	01",2303,6909
15,1117,16,40046,1,1,"	05","	038","	00301",4,1,6,5,11,2011,2,1,,,,"	01",2303,
